# index, is_user, name, tags, _pos
3867,1,1088,[],"array([4.69061836, 2.81871786])"
3868,0,4898,"['greenpoint', 'mexican', 'tex-mex']","array([4.77380039, 2.66397632])"
3869,0,12071,['vegetarian'],"array([4.75664251, 2.73435695])"
3870,0,15876,"['deli', 'sandwich', 'soup']","array([4.81816856, 2.92236199])"
3871,0,13607,"['beer', 'coffee', 'croissant', 'madeleine', 'pastry', 'sake', 'salad', 'sandwich', 'wine']","array([4.75975288, 2.83646788])"
3872,0,12208,['bahn'],"array([4.81354652, 2.71426017])"
3873,1,207922,[],"array([4.72409066, 2.92567096])"
3874,1,37082,[],"array([4.76623271, 2.83196348])"
3875,0,183825,[],"array([4.7409431 , 2.77123006])"
3876,0,32603,"['bar', 'columbia']","array([4.86324256, 2.85541463])"
3877,0,3306,['canada'],"array([4.77441339, 2.84482232])"
3878,0,42725,['beef'],"array([4.79577502, 2.72500893])"
3879,1,141970,[],"array([4.77592496, 2.94661187])"
3880,1,42683,[],"array([4.72570204, 2.80070246])"
3881,1,167730,[],"array([4.85737488, 2.86034096])"
3882,0,7184,"['ambiance', 'catering', 'corporate']","array([4.89473149, 2.80001935])"
3883,0,13131,['bubble'],"array([4.89813754, 2.72250704])"
3884,0,6147,"['coffee', 'coffee']","array([4.82437982, 2.76025545])"
3885,0,448,[],"array([4.93833355, 2.80820338])"
3886,0,12282,"['coffee', 'gourmet']","array([4.86929153, 2.77460433])"
3887,0,5862,[],"array([4.71502041, 2.78558843])"
3888,1,207905,[],"array([4.84536025, 2.77098187])"
3889,0,23375,"['breakfast', 'breakfast', 'burgers', 'burgers', 'dinner', 'lunch', 'lunch', 'natural']","array([4.88058597, 2.82282787])"
3890,0,54032,[],"array([4.88178291, 2.92655657])"
3891,0,13629,"['curry', 'japanese', 'tempura', 'udon']","array([4.85795811, 2.74865259])"
3892,0,44217,[],"array([4.81251737, 2.90196046])"
3893,0,571,['with'],"array([4.84913124, 2.81032709])"
3894,0,141422,"['barista', 'bloomberg', 'cafe', 'coffee', 'starbucks', 'tea']","array([4.73719593, 2.8996036 ])"
3895,0,2053266,[],"array([4.80873695, 2.69523567])"
3896,0,981,[],"array([4.89145713, 2.85052462])"
3897,1,53230,[],"array([4.76727458, 2.80084949])"
3898,1,229664,[],"array([4.87954074, 2.8280321 ])"
3899,0,14183,"['babka', 'cake', 'cheesecake', 'coffee', 'cupcake', 'cupcakes', 'dessert', 'fohi', 'gelato', 'lattes', 'muffins', 'pies']","array([4.84258977, 2.84315705])"
3900,1,44483,[],"array([4.79012662, 2.77011327])"
3901,1,43440,[],"array([4.93212747, 2.87027839])"
3902,0,16607,"['cozy', 'food', 'garage']","array([4.78640392, 2.88652745])"
3903,0,12018,['always'],"array([4.82667402, 2.76916239])"
3904,1,13130,[],"array([4.94804227, 2.80273929])"
3905,0,65112,[],"array([4.76179841, 2.89458002])"
3906,0,25695,[],"array([4.77223168, 2.73046448])"
3907,0,10026,[],"array([4.91081404, 2.8435681 ])"
3908,0,12142,"['bagels', 'breakfast', \"brooklyn's\"]","array([4.77705609, 2.69465421])"
3909,1,44810,[],"array([4.89203706, 2.83046535])"
3910,1,104352,[],"array([4.67222742, 2.84756969])"
3911,0,47404,[],"array([4.76483558, 2.87169577])"
3912,1,38431,[],"array([4.73923224, 2.75171025])"
3913,1,51148,[],"array([4.8380932 , 2.78976499])"
3914,1,8756,[],"array([4.91704751, 2.69432833])"
3915,0,49766,[],"array([4.90907962, 2.74375628])"
3916,0,83,"['lunch', 'salad']","array([4.87342247, 2.77052257])"
3917,0,75022,"['coffee', 'fresh']","array([4.71467984, 2.78032309])"
3918,0,22596,"['french', 'seafood']","array([4.76466446, 2.70698438])"
3919,0,1477,"['dessert', 'great']","array([4.81180969, 2.74319963])"
3920,0,31901,"['breakfast', 'chelsea', 'coffee', 'diner', 'fried', 'friendly', 'grill', 'lunch', 'luncheonette', 'sandwiches']","array([4.66459532, 2.84529319])"
3921,1,25844,[],"array([4.74237764, 2.7247341 ])"
3922,1,140150,[],"array([4.78044356, 2.79772112])"
3923,1,98821,[],"array([4.0077663 , 2.59449637])"
3924,0,5212,['bowling'],"array([4.01113715, 2.58288822])"
3925,0,4696,"['asian', 'cafe', 'cheap', 'diner', 'noodles', 'puma']","array([4.85870577, 2.73267916])"
3926,0,8674,"['cerviche', 'elote', 'family', 'good_mark', 'mexican', 'mexican']","array([4.89505329, 2.62035006])"
3927,1,25472,[],"array([4.79721926, 2.96296478])"
3928,0,19646,"['japanese', 'sushi', 'theatre']","array([4.77398994, 2.86680727])"
3929,0,676,"['bravo', 'bravoandy', 'china']","array([4.90545345, 2.80295209])"
3930,0,44620,[],"array([4.81776194, 2.90817495])"
3931,0,104003,[],"array([4.85592782, 2.87715295])"
3932,0,30515,"['breakfast', 'brunch']","array([4.8839843 , 2.86712483])"
3933,0,26921,['agua'],"array([4.9088123 , 2.76406771])"
3934,0,15551,"['margaritas', 'mexican', 'tacos', 'tequila']","array([4.89251946, 2.94997768])"
3935,1,131,[],"array([4.74599395, 2.69090085])"
3936,0,98,"['momo', 'not']","array([4.88707664, 2.77740798])"
3937,1,105,[],"array([4.79349914, 2.72130515])"
3938,0,699,"['bravo', 'zagat-rated']","array([4.88769079, 2.83700284])"
3939,0,69282,[],"array([4.68318813, 2.86555078])"
3940,0,29952,[],"array([4.69696502, 2.77176871])"
3941,1,2348,[],"array([5.03442936, 2.78654668])"
3942,0,19920,['gluten-free'],"array([4.9869799 , 2.79080866])"
3943,1,62536,[],"array([4.97906946, 2.70842627])"
3944,0,28783,"['candy', 'cookies', 'cupcakes', 'dessert', 'kosher', 'nut-free', 'parties', 'zagat-rated']","array([4.82217766, 2.8709177 ])"
3945,0,13745,"['bakery', 'cafe', 'coffee', 'croissants', 'desserts', 'french', 'french']","array([4.85570223, 2.80949043])"
3946,0,15795,"['brooklyn', 'burgers', 'chimay', 'craft']","array([4.69822063, 2.8076519 ])"
3947,0,50547,[],"array([4.66978802, 2.80666556])"
3948,1,44647,[],"array([4.9117694 , 2.66535937])"
3949,0,25400,[],"array([4.85085171, 2.89728577])"
3950,0,44321,"['cheese', 'italian']","array([4.90168208, 2.73542811])"
3951,0,7663,['pizza'],"array([4.86375857, 2.80515494])"
3952,0,632,"['booths', 'bravo', 'celebs', 'edward']","array([4.84627983, 2.79723967])"
3953,0,35866,[],"array([4.72040678, 2.81322659])"
3954,0,28614,"['douchebag', 'coffee', 'coffee']","array([4.93444562, 2.81180693])"
3955,1,204577,[],"array([4.66483455, 2.95974245])"
3956,0,145771,"['paella', 'spanish']","array([4.70486762, 2.92171957])"
3957,0,29948,['coffee'],"array([4.80319443, 2.91891109])"
3958,1,18863,[],"array([4.72918181, 2.83104167])"
3959,0,65095,[],"array([4.76234366, 3.00815018])"
3960,0,21033,"['cafe', 'locally']","array([4.7608342 , 2.83333996])"
3961,1,237363,[],"array([4.7820638 , 2.91125754])"
3962,0,9620,"['drink', 'food', 'restaurant', 'steakhouse', 'steaks']","array([4.81106169, 2.90882147])"
3963,1,183665,[],"array([4.83617098, 2.78709735])"
3964,0,17170,"['artopolis', 'artopoliscafe', 'crepe']","array([4.95305302, 2.80709411])"
3965,0,9762,"['cafe', 'chocolate', 'hot']","array([4.75243527, 2.76472636])"
3966,0,23596,[],"array([4.77192243, 2.7264002 ])"
3967,0,2606,"['brunch', 'cool']","array([4.74279957, 2.86314588])"
3968,0,217,[],"array([4.84115472, 2.72478619])"
3969,0,10947,"['burgers', 'places']","array([4.82538356, 2.79163903])"
3970,0,16905,[],"array([4.9633604 , 2.80834997])"
3971,0,25883,['banh'],"array([4.80216249, 2.70209937])"
3972,1,25807,[],"array([4.72054973, 2.79106466])"
3973,1,77584,[],"array([4.71298895, 2.8529346 ])"
3974,0,13521,"['brunch', 'dinner', 'italian', 'wine']","array([4.77544974, 2.85065169])"
3975,0,4933,"['baguette', 'bread', 'brioche', 'cake', 'coffee', 'croissant', 'muffin', 'sandwiches', 'uws']","array([4.91334253, 2.77562304])"
3976,0,21343,['good'],"array([4.95286812, 2.79257403])"
3977,0,22715,['good'],"array([4.78906084, 2.81469546])"
3978,0,35942,"['coffee', 'donut']","array([4.79429434, 2.88765247])"
3979,0,12196,['coffee'],"array([4.79552755, 2.81645323])"
3980,1,48016,[],"array([4.68126575, 2.88408176])"
3981,0,15475,"['food', 'margaritas', 'mexican']","array([4.82452392, 2.91008454])"
3982,0,35216,[],"array([4.7111208 , 2.84683906])"
3983,1,32514,[],"array([4.77198686, 2.74195436])"
3984,0,161,"['margaritas', 'zagat']","array([4.74825459, 2.78940633])"
3985,0,14066,['mexican'],"array([4.80783033, 2.91791267])"
3986,0,1495,['thai'],"array([4.72869215, 2.75925951])"
3987,0,370,"['a-list', 'bar', 'beer', 'italian', 'wine']","array([4.83972765, 2.83751885])"
3988,1,27588,[],"array([4.88563156, 2.75440095])"
3989,1,142939,[],"array([4.74116802, 2.89236368])"
3990,1,135030,[],"array([4.94708518, 2.82683316])"
3991,0,78081,[],"array([4.78558953, 2.91131722])"
3992,1,2211,[],"array([4.7644716 , 2.69665988])"
3993,0,1165,['after'],"array([4.95097388, 2.90074157])"
3994,1,21605,[],"array([4.75499078, 2.71636258])"
3995,0,71112,"['food', 'salad', 'wraps']","array([4.83523027, 2.86122423])"
3996,0,7767,"['backyard', 'blt', 'coffee']","array([4.78840824, 2.73734148])"
3997,0,11678,[],"array([4.73725647, 2.76521725])"
3998,0,19488,['gossip'],"array([4.6619457, 2.8531812])"
3999,1,14175,[],"array([4.92428849, 2.81765488])"
4000,0,24547,"['casual', 'thai']","array([4.78351281, 2.85667636])"
4001,0,32536,['cookies'],"array([4.82595387, 2.88369466])"
4002,0,774,"['brunch', 'dinner', 'lunch']","array([4.86094665, 2.83792583])"
4003,1,8988,[],"array([4.86334584, 2.73816772])"
4004,0,552,['coffee'],"array([4.73548371, 2.84024963])"
4005,1,12916,[],"array([4.69503784, 2.70024855])"
4006,0,4912,"['zagat', 'zagat-rated']","array([4.76237944, 2.85698411])"
4007,0,53213,"['bar', 'internet', 'lounge']","array([4.76279401, 2.93983142])"
4008,0,1719875,[],"array([4.66904107, 2.79215214])"
4009,0,26667,['fantastic'],"array([4.70879945, 2.80340706])"
4010,0,4735,"['askmen', 'bankers', 'club', 'old']","array([4.9017763 , 2.80443241])"
4011,1,21820,[],"array([4.82427371, 2.7462399 ])"
4012,1,37565,[],"array([4.80649649, 2.89023155])"
4013,1,18596,[],"array([4.63446032, 2.81270248])"
4014,0,362433,[],"array([4.81970983, 2.98595767])"
4015,1,262494,[],"array([4.96178697, 2.77857879])"
4016,1,12736,[],"array([4.82929856, 2.71339071])"
4017,0,116162,['healthy'],"array([4.83552435, 2.79039625])"
4018,1,191755,[],"array([4.73948302, 2.90898784])"
4019,0,133,"['bbq', 'bbq']","array([4.81086342, 2.85144571])"
4020,0,12500,"['bagels', 'coffee', 'lard']","array([4.77438764, 2.70662701])"
4021,0,29193,"['beer', 'burritos', 'fajitas', 'mexican']","array([4.7430438 , 2.88430975])"
4022,0,12494,"['brunch', 'italian', 'mimosas']","array([4.95623441, 2.82745889])"
4023,0,51391,"['catering', 'coffee', 'espresso', 'food', 'mac']","array([4.745503  , 2.77626813])"
4024,0,17319,[],"array([4.87001754, 2.70292541])"
4025,0,189445,[],"array([4.7336566 , 2.84330707])"
4026,1,129,[],"array([4.81293459, 2.94552661])"
4027,0,115202,['izakaya'],"array([4.82898048, 2.75030085])"
4028,0,2422200,"['brunch', 'pastry', 'sandwiches']","array([4.92066587, 2.73592397])"
4029,0,184152,['restaurant'],"array([4.77633835, 2.8534615 ])"
4030,1,81877,[],"array([4.77846107, 2.92636599])"
4031,0,4434,"['chinese', 'indian', 'spicy']","array([4.7172093 , 2.76415606])"
4032,1,35378,[],"array([4.4637333 , 3.57676074])"
4033,0,24845,"['cocktails', 'full']","array([4.47275227, 3.58112897])"
4034,0,42300,[],"array([4.97332151, 2.894928  ])"
4035,0,13986,"['baguette', \"baker's\"]","array([4.76956834, 2.77477893])"
4036,0,150169,"['breakfast', 'food', 'sandwiches', 'stir-fry']","array([4.84310123, 2.94070359])"
4037,0,30652,['wine'],"array([4.69615915, 2.88809206])"
4038,0,21124,"['diner', 'disco']","array([4.75215035, 3.07335495])"
4039,1,65107,[],"array([4.74939972, 2.73111514])"
4040,0,100704,['andy'],"array([4.80038125, 2.71455338])"
4041,0,143744,['70'],"array([4.67410002, 2.80106855])"
4042,1,9566,[],"array([4.71336939, 2.76766203])"
4043,1,27198,[],"array([4.74841888, 2.75082523])"
4044,0,12246,"['bagels', 'bakery', 'sandwiches', 'subs']","array([4.82365862, 2.70873676])"
4045,0,19914,['steakhouse'],"array([4.72321857, 2.95073083])"
4046,0,13232,"['drink', 'eat', 'soup', 'tacos']","array([4.85367663, 2.74295166])"
4047,0,9111,"['cheapism', 'cheapskate', 'falafel']","array([4.84964267, 2.73535954])"
4048,1,2379,[],"array([4.95896599, 2.89968285])"
4049,0,7482,"['chinese', 'kosher', 'sushi']","array([4.96713429, 2.88862687])"
4050,0,21826,"['steak', 'zagat-rated']","array([4.73282471, 2.85430412])"
4051,1,47895,[],"array([4.77629719, 2.98584139])"
4052,0,655358,['manhattan'],"array([4.73546746, 3.00068712])"
4053,0,8204,[],"array([4.72076775, 2.76052509])"
4054,1,19387,[],"array([4.72127176, 2.89356024])"
4055,0,1164,[],"array([4.76606791, 2.78387906])"
4056,1,10530,[],"array([4.72915629, 2.82240264])"
4057,1,7461,[],"array([4.77709759, 2.86432484])"
4058,1,152667,[],"array([4.76354233, 2.83367761])"
4059,0,29947,[],"array([4.87152818, 2.72087564])"
4060,0,123729,['acai'],"array([4.8456478 , 2.93158913])"
4061,1,26622,[],"array([3.99316724, 3.00394711])"
4062,0,29577,"['breakfast', 'burger', 'delivery', 'dinner', 'healthy', 'low']","array([4.00275268, 3.00120257])"
4063,1,59668,[],"array([4.70680647, 2.75837242])"
4064,1,107110,[],"array([4.75711987, 2.82502857])"
4065,0,21638,['authentic'],"array([4.83982326, 2.70831504])"
4066,0,359,[],"array([4.79039618, 2.73489888])"
4067,1,194220,[],"array([4.76044491, 2.92817832])"
4068,0,29635,[],"array([4.87237182, 2.80941747])"
4069,0,32804,"['diner', 'fried']","array([4.91564315, 2.81883591])"
4070,0,442,[],"array([4.85530143, 2.83794507])"
4071,0,97705,"['mccaf¨¦', 'open']","array([4.97528307, 2.82020001])"
4072,0,86041,['social'],"array([4.99320068, 2.8336029 ])"
4073,0,59727,['4'],"array([4.83962123, 2.9370867 ])"
4074,1,222603,[],"array([4.87862817, 2.98307813])"
4075,1,645,[],"array([4.78518005, 2.72844067])"
4076,0,12190,[],"array([4.76121196, 2.67741395])"
4077,0,696,['amazing'],"array([4.90769689, 2.8236451 ])"
4078,0,15740,"['breakfast', 'diner', 'pop']","array([4.86776813, 2.9208638 ])"
4079,0,317,['burgers'],"array([4.90555382, 2.68329738])"
4080,1,2972,[],"array([4.92102011, 2.90374569])"
4081,1,36073,[],"array([4.77509083, 2.76407597])"
4082,0,31822,['andy'],"array([4.71269707, 2.73983922])"
4083,1,39252,[],"array([4.72851497, 2.9120798 ])"
4084,0,1283,"['brunch', 'french', 'late']","array([4.87262033, 2.76155603])"
4085,0,137737,[],"array([4.67562231, 2.64138514])"
4086,0,1415,"['chinese', 'chinese']","array([4.84556012, 2.82229458])"
4087,1,133605,[],"array([4.77938247, 2.84994694])"
4088,0,33652,"['dessert', 'food', 'froyo', 'frozen']","array([4.80078336, 2.9020613 ])"
4089,0,23553,"['catering', 'cupcakes']","array([4.74192267, 2.87939784])"
4090,1,1627,[],"array([4.7960199 , 2.79735261])"
4091,0,111035,[],"array([4.75306873, 2.85991524])"
4092,0,1354,['delicious'],"array([4.80003344, 2.9211676 ])"
4093,0,82419,[],"array([4.75244038, 2.8896899 ])"
4094,1,10012,[],"array([4.74603612, 2.79317786])"
4095,0,1508,['grilled'],"array([4.72961799, 2.895135  ])"
4096,0,17090,[\"'za\"],"array([4.69061078, 2.89288263])"
4097,1,69179,[],"array([4.67227469, 2.66334772])"
4098,0,23069,['40'],"array([4.80258111, 2.78269692])"
4099,0,4283,"['dumplings', 'korean']","array([4.76140492, 2.83862484])"
4100,0,57145,"['diner', 'dog']","array([4.75498243, 2.85225869])"
4101,1,12726,[],"array([4.93993872, 2.69845181])"
4102,0,8290,"['cocktails', 'free']","array([4.78845926, 2.68926366])"
4103,0,13675,"['buffet', 'byob', 'cheap', 'indian']","array([4.77393577, 2.82968892])"
4104,0,695,"['bar', 'brunch', 'burgers', 'cocktails', 'cool']","array([4.80412178, 2.89473562])"
4105,1,79642,[],"array([4.8227284 , 2.73514866])"
4106,0,24407,"['italian', 'misspelling', 'pizza']","array([4.91332197, 2.76121599])"
4107,1,1251,[],"array([4.66070613, 2.8692323 ])"
4108,0,38551,['zagat-rated'],"array([4.67626453, 2.8315086 ])"
4109,0,27031,[],"array([4.79154362, 2.91366416])"
4110,0,33672,"['anotgexperience', 'bar', 'otg']","array([4.71597236, 2.79816164])"
4111,0,3582,"['babies', 'bagels', 'beer', 'brooklyn', 'cake', 'coffee', 'cupcakes', 'dads', 'free']","array([4.8377488 , 2.78436538])"
4112,0,17216,"['deli', 'hoboken', 'mozzarella', 'mutz', 'roast']","array([4.85447628, 2.90364985])"
4113,0,27553,"['lunch', 'soup']","array([4.79318961, 2.70365851])"
4114,1,215619,[],"array([4.49367597, 2.04253806])"
4115,0,75206,[],"array([4.50311613, 2.03908538])"
4116,0,30452,[],"array([4.80301342, 2.66083328])"
4117,0,512,['delicious'],"array([4.75596758, 2.7694974 ])"
4118,0,5577,[],"array([4.95132137, 2.75021928])"
4119,0,222,"['brunch', 'delivery']","array([4.86636697, 2.8033675 ])"
4120,0,7578,"['all-you-can-drink', 'aussies', 'beer', 'brunch', 'seafood']","array([4.89896583, 2.79661989])"
4121,0,37238,"['airport', 'red']","array([4.81205474, 2.67901645])"
4122,1,251553,[],"array([4.78322032, 2.63654717])"
4123,1,4279,[],"array([4.76394996, 2.73724618])"
4124,1,260356,[],"array([4.89210693, 2.79827528])"
4125,1,756,[],"array([4.87074481, 2.87985439])"
4126,1,20994,[],"array([4.89114071, 2.77758716])"
4127,0,12368,[],"array([4.92584277, 2.77405582])"
4128,0,103337,"['steak', 'steakhouse']","array([4.75813804, 2.646209  ])"
4129,0,265356,"['1127', 'boca']","array([4.6743665, 2.7270412])"
4130,1,5566,[],"array([4.7436679 , 2.61017651])"
4131,0,4389,"['chinese', 'great']","array([4.73384932, 2.58095773])"
4132,0,8652,[],"array([4.93441395, 2.8616772 ])"
4133,1,32916,[],"array([4.70784364, 2.80832697])"
4134,0,35101,[],"array([4.87301311, 2.90299867])"
4135,0,116307,['pizza'],"array([4.69348794, 2.95719811])"
4136,1,50223,[],"array([4.7934187 , 2.94239833])"
4137,1,121095,[],"array([4.91805223, 2.86556408])"
4138,0,3246,"['bar', 'gold', 'italian']","array([4.91741885, 2.82300319])"
4139,0,175685,"['salads', 'sandwiches', 'wraps']","array([4.91940973, 2.78980472])"
4140,0,14143,"['japanese', 'sake', 'sushi']","array([4.7557849 , 2.67169393])"
4141,0,12139,"['brunch', 'fortgreene', 'mexican', 'plantains', 'tacos', 'vegetarian']","array([4.84447031, 2.77886448])"
4142,1,1826,[],"array([4.84784876, 2.72066191])"
4143,0,86160,[],"array([4.72262892, 2.84446257])"
4144,1,95346,[],"array([4.70222058, 2.89406258])"
4145,0,726712,[],"array([4.68645563, 2.90956941])"
4146,0,101967,"['chocolate', 'chocolate']","array([4.77231772, 2.74839521])"
4147,1,11372,[],"array([4.75627791, 2.80432401])"
4148,0,79541,['starbucks'],"array([4.92784992, 2.81978775])"
4149,1,134644,[],"array([4.88463695, 2.76474849])"
4150,1,55911,[],"array([4.75194289, 2.83820239])"
4151,0,12773,[],"array([4.78130902, 2.85452508])"
4152,1,154010,[],"array([4.78371908, 2.77856153])"
4153,1,136356,[],"array([4.92786298, 2.79970462])"
4154,0,434,"['beer', 'deli', 'sandwiches', 'smokes', 'snacks', 'soda']","array([4.74512776, 2.7902696 ])"
4155,0,28898,['banh'],"array([4.76905015, 2.70699583])"
4156,0,57168,['we'],"array([4.93527717, 2.88312941])"
4157,0,156396,"['burgers', 'fast']","array([4.82341543, 2.82338852])"
4158,1,154317,[],"array([4.68178676, 2.7558103 ])"
4159,0,32319,[],"array([4.70055239, 2.78067217])"
4160,1,15595,[],"array([4.73322954, 2.72188959])"
4161,1,46450,[],"array([4.79354802, 2.82202536])"
4162,1,168483,[],"array([4.83681119, 2.69105818])"
4163,1,15397,[],"array([4.7799951 , 2.76702034])"
4164,1,20397,[],"array([4.74123031, 2.72985371])"
4165,0,14945,"['korean-chinese', 'noodles']","array([4.72904307, 2.78130143])"
4166,0,5325,"['bar', 'curry', 'gallery', 'thai']","array([4.95129978, 2.83862428])"
4167,0,5705,['awesome'],"array([4.80646441, 2.71109811])"
4168,1,2374,[],"array([4.71668801, 2.63603551])"
4169,0,105349,"['bar', 'burgers', 'celebrity']","array([4.73327073, 2.6626436 ])"
4170,0,61118,"['columbian', 'restaurant']","array([4.68949116, 2.76615441])"
4171,0,995935,[],"array([4.74104227, 2.81480275])"
4172,0,5965,"['food', 'french', 'les', 'love']","array([4.89923887, 2.6857852 ])"
4173,0,30986,"['coffee', 'people']","array([4.82060456, 2.7244988 ])"
4174,1,82263,[],"array([5.07311915, 2.76137171])"
4175,1,68697,[],"array([4.67654614, 2.79020566])"
4176,0,254,['frat'],"array([4.7545345 , 2.80702595])"
4177,1,23172,[],"array([4.8614795 , 2.75130315])"
4178,0,119265,"['bar', 'drinks', 'pizza']","array([4.95903906, 2.85419744])"
4179,0,79240,['forest'],"array([4.80633559, 2.92705033])"
4180,0,20071,"['bakery', 'breakfast']","array([4.93147785, 2.83745795])"
4181,1,19863,[],"array([4.92156897, 2.76563908])"
4182,0,75835,"['coffee', 'columbus']","array([4.83294958, 2.93136103])"
4183,0,45302,['cash'],"array([4.72095044, 2.85672548])"
4184,0,22859,"['brunch', 'cafe', 'coffee']","array([4.84641994, 2.95882092])"
4185,0,16827,"['italian', 'pizza']","array([4.86568441, 2.71858856])"
4186,0,126147,[],"array([4.91394108, 2.741119  ])"
4187,0,304541,"['breakfast', 'brinner', 'pancakes', 'waffles']","array([4.66950444, 2.83161278])"
4188,0,19517,"['mexican', 'restaurant', 'tacos']","array([4.71377556, 2.77567234])"
4189,0,44956,"['churrasco', 'cuban', 'empanadas', 'gnocchi', 'italian', 'lasagna', 'mojito', 'risoto']","array([4.86910127, 2.78200718])"
4190,0,99,['french'],"array([4.72506482, 2.83185025])"
4191,0,11029,['restaurant'],"array([4.73421179, 2.8748155 ])"
4192,0,28870,['pizza'],"array([4.7643548 , 2.66071047])"
4193,0,28617,"['bakery', 'chinese']","array([4.82866403, 2.65236705])"
4194,0,368125,"['coffee', 'donut']","array([4.7716876 , 2.71055769])"
4195,0,20237,"['coffee', 'espresso', 'salads', 'sandwiches', 'smoothies', 'snacks', 'vegan']","array([4.87923928, 2.88165181])"
4196,0,24880,"['bakery', 'coffee', 'deli', 'paninis', 'raviolis']","array([4.68917762, 2.77915899])"
4197,1,23134,[],"array([4.73355953, 2.74404501])"
4198,0,31324,"['coffee', 'quick']","array([4.93789945, 2.84299716])"
4199,0,140226,['drink'],"array([4.78868564, 2.88391852])"
4200,0,20017,[],"array([4.72477283, 2.7813182 ])"
4201,0,50603,"['$10', 'awesome', 'bland', 'fajaitas', 'fajitas', 'frozen', 'guacamole', 'margarita', 'texmex']","array([4.71333149, 2.79481395])"
4202,1,1284,[],"array([4.85615761, 2.87316415])"
4203,0,3446,"['coffee', 'dessert', 'pastries']","array([4.79698247, 2.90148587])"
4204,0,131744,"['asian', 'cocktail']","array([4.76365013, 2.88831543])"
4205,0,170651,['takeout'],"array([4.73365278, 2.95334305])"
4206,0,474,"['bar', 'bistro']","array([4.85405476, 2.91860667])"
4207,1,23599,[],"array([4.76638441, 2.74030702])"
4208,0,14674,"['coffee', 'outdoor']","array([4.87123665, 2.73697772])"
4209,0,25845,"['falafel', 'middle']","array([4.78312899, 2.93239707])"
4210,1,41348,[],"array([4.79773337, 2.90877255])"
4211,0,99804,[],"array([4.89562849, 2.94476426])"
4212,0,76187,['choice'],"array([4.84353368, 2.73150601])"
4213,0,926,"['italian', 'restaurant', 'tribeca']","array([4.86787051, 2.79273504])"
4214,0,1602,['great'],"array([4.80662351, 2.68880917])"
4215,0,75282,"['coffee', 'free']","array([4.8718635 , 2.90956348])"
4216,0,125612,"['brooklyn', 'cobble']","array([4.77779524, 2.71193346])"
4217,0,71486,[],"array([4.78134264, 2.95929163])"
4218,0,6261,"['omakase', 'zagat']","array([4.93840422, 2.81927853])"
4219,0,81357,['brooklyn'],"array([4.80841773, 2.70051474])"
4220,0,1742184,[],"array([4.92913409, 2.84784025])"
4221,1,88973,[],"array([4.82214831, 2.81402417])"
4222,0,159635,"['arepas', 'casual', 'drinks', 'eat', 'food', 'venezuelan']","array([4.86248326, 2.74431265])"
4223,1,191095,[],"array([4.67072768, 2.70035667])"
4224,0,10032,['24'],"array([4.73311615, 2.81447113])"
4225,0,4869,['brunch'],"array([4.76754887, 2.85522927])"
4226,0,24874,"['brooklyn', 'cupcakes', 'douchbag', 'douchbags']","array([4.82295387, 2.69235476])"
4227,1,25438,[],"array([4.82697572, 2.76413405])"
4228,1,235080,[],"array([4.61660309, 2.76626393])"
4229,0,28285,[],"array([4.69754253, 2.8784992 ])"
4230,0,9239,[],"array([4.74618903, 2.89709158])"
4231,1,79974,[],"array([4.86248982, 2.93814482])"
4232,0,152109,['diner'],"array([4.71383598, 2.94706113])"
4233,0,6907,"['bar', 'blue']","array([4.76873199, 2.6815755 ])"
4234,1,82569,[],"array([4.86903182, 2.75608032])"
4235,0,17935,['diner'],"array([4.70426292, 2.74751548])"
4236,0,17251,"['fries', 'chicken']","array([4.73195093, 2.8331385 ])"
4237,0,125718,['campus'],"array([4.85117295, 2.6917135 ])"
4238,1,40599,[],"array([4.83604517, 2.70904753])"
4239,1,21076,[],"array([4.86135067, 2.69138519])"
4240,1,14934,[],"array([4.73121599, 2.91703832])"
4241,0,29636,['social'],"array([4.9092853 , 2.75937809])"
4242,1,15584,[],"array([4.85942158, 2.728882  ])"
4243,0,15527,['zagat-rated'],"array([4.77476185, 2.88727292])"
4244,1,61567,[],"array([4.83508605, 2.75841084])"
4245,1,24009,[],"array([4.93630809, 2.93682575])"
4246,0,122980,"['bar', 'food']","array([4.89325058, 2.8676344 ])"
4247,0,24943,['otg'],"array([4.91458341, 2.84123699])"
4248,0,29259,['pizza'],"array([4.89188833, 2.75883156])"
4249,0,121898,"['coffee', 'starbucks']","array([4.82682381, 2.73235174])"
4250,1,17574,[],"array([4.8316523 , 2.69908879])"
4251,1,34018,[],"array([4.8504903 , 2.93315326])"
4252,0,186570,['great'],"array([4.89796579, 3.02786933])"
4253,0,19734,['coffee'],"array([4.93041123, 2.78707721])"
4254,0,139711,['salad'],"array([4.75887409, 2.86328872])"
4255,0,34572,"['food', 'polish']","array([4.76067331, 2.7340584 ])"
4256,1,5748,[],"array([4.83057606, 2.68826017])"
4257,0,5886,[],"array([4.74432447, 2.85717586])"
4258,0,13248,"['fries', 'hamburgers', 'milkshakes', 'turkey']","array([4.79170426, 2.6924241 ])"
4259,1,4655,[],"array([4.84936104, 2.7510219 ])"
4260,0,36767,[],"array([4.9640879 , 2.86923492])"
4261,1,60535,[],"array([4.88938121, 2.75273669])"
4262,0,38668,['mexican'],"array([4.76458502, 2.70195502])"
4263,0,662,['pizza'],"array([4.91944391, 2.80408228])"
4264,0,677,[],"array([4.71034614, 2.81332685])"
